Country,Waterbody Type,Date,Dissolved Oxygen (mg/l),pH (ph units),Nitrogen (mg/l)
England,River,2000-04-03,10.578406983797695,7.604128205128205,6.366313076923077
England,River,2000-04-04,11.04961569909666,7.778309572301426,7.658191446028513
England,Effluent,2000-04-05,11.163733018327086,7.766342342342342,8.070106306306306
England,River,2000-04-06,10.868008082101625,7.639270186335403,7.654605590062111
England,Lake,2000-04-07,10.938783380410072,7.721185682326622,9.126078299776287
England,River,2000-04-08,10.297142857142857,7.335714285714286,11.665714285714285
England,River,2000-04-09,11.649203159866811,7.671621621621623,5.731810810810811
England,River,2000-04-10,11.014045698957105,7.829779661016949,8.06721033898305
England,Lake,2000-04-11,10.782281694600664,7.724323076923078,7.633186153846154
England,River,2000-04-12,10.740599373645118,7.669573712255773,7.50173756660746
England,River,2000-04-13,10.75996970888562,7.693361486486487,6.877528716216216
England,Effluent,2000-04-14,10.967633226721247,7.689025974025974,7.045203463203463
England,River,2000-04-15,9.6875,7.766249999999999,10.326875
England,Effluent,2000-04-16,10.42341033830144,7.6114999999999995,17.318
England,River,2000-04-17,10.91375823465969,7.718329621380847,6.749956124721604
England,River,2000-04-18,10.626565685954432,7.664103019538189,7.443531083481349
England,River,2000-04-19,10.730051555723936,7.644276527331189,6.486072347266881
England,Effluent,2000-04-20,10.398521709352297,7.678672839506173,6.60391049382716
England,River,2000-04-21,10.2,7.312,7.176
England,River,2000-04-22,10.2,7.390000000000001,7.4471428571428575
England,River,2000-04-23,10.2,7.777777777777778,5.341111111111111
England,River,2000-04-24,11.049429359646556,7.819032258064516,9.747741935483871
England,River,2000-04-25,10.354894283649472,7.661178082191781,6.665909589041095
England,Effluent,2000-04-26,10.277237873638505,7.6830081300813005,5.943278455284553
England,Effluent,2000-04-27,10.475595255530928,7.730914512922466,6.541180914512922
England,River,2000-04-28,10.497543729598654,7.666522911051214,6.949541778975742
England,Lake,2000-04-29,10.065,7.614375,4.9275
England,River,2000-04-30,10.2,7.65,4.4525
England,River,2000-05-01,10.435925925925925,7.688148148148149,5.811481481481481
England,River,2000-05-02,10.400055156365433,7.777771203155819,8.686820315581853
England,River,2000-05-03,10.33958078706098,7.772487725040916,8.47218821603928
England,Effluent,2000-05-04,10.399127344955945,7.798085808580859,8.596278877887789
England,Effluent,2000-05-05,10.476417385198516,7.834829787234042,8.377914893617021
England,River,2000-05-06,9.21,7.385555555555555,6.486555555555556
England,Effluent,2000-05-07,9.941428571428572,7.695357142857143,10.805178571428572
England,Effluent,2000-05-08,10.334378309415586,7.768262548262548,7.574891891891892
England,Effluent,2000-05-09,10.466187555572963,7.805105348460292,8.776121555915722
England,River,2000-05-10,10.326249554216162,7.793648424543947,7.284222222222223
England,Effluent,2000-05-11,10.245233968935908,7.834638783269963,8.786908745247148
England,Sea Water,2000-05-12,10.479502491581496,7.8713404255319155,8.065870212765956
England,River,2000-05-13,10.305263157894736,7.5765789473684215,14.089210526315789
England,River,2000-05-14,10.318119726362312,7.63,8.966666666666667
England,River,2000-05-15,10.31868388079324,7.825504032258064,9.663895161290323
England,River,2000-05-16,10.326542138388573,7.871314475873544,8.278034941763728
England,River,2000-05-17,10.141709547017935,7.755646853146852,8.471634615384614
England,Effluent,2000-05-18,10.004017653653467,7.7826460481099655,7.329449484536083
England,River,2000-05-19,10.16400835248519,7.726221765913758,7.394950718685831
England,Estuarine,2000-05-20,10.425197571595763,7.78081081081081,9.695135135135134
England,River,2000-05-21,9.903582023212994,7.586969696969697,7.060515151515152
England,Effluent,2000-05-22,10.333878433388008,7.7506896551724145,7.102602434077079
England,River,2000-05-23,10.047683006318533,7.680052083333333,8.025194444444445
England,River,2000-05-24,10.304292611231359,7.723137996219282,7.1344801512287335
England,Canal,2000-05-25,10.269371529384197,7.8259857904085255,7.21609946714032
England,River,2000-05-26,10.175746967883265,7.768419618528611,7.05674659400545
England,Lake,2000-05-27,9.865714285714287,7.674285714285714,3.9032857142857145
England,River,2000-05-28,9.50153846153846,7.619230769230769,9.067692307692308
England,River,2000-05-29,10.132100161095924,7.643809523809525,5.761904761904762
England,River,2000-05-30,10.183992361655859,7.784298245614035,8.040131578947369
England,River,2000-05-31,10.166506245798475,7.7102178217821775,7.267031287128713
England,Effluent,2000-06-01,9.830257599169746,7.785784114052953,7.5416048879837065
England,River,2000-06-02,9.816261324260015,7.797524509803921,6.511098039215685
England,River,2000-06-03,9.948811278147026,7.713454545454546,6.982236363636364
England,River,2000-06-04,10.29932354821338,7.7970212765957445,7.930787234042554
England,Lake,2000-06-05,10.086887600026476,7.671690140845071,6.396853118712273
England,Estuarine,2000-06-06,9.99567443283328,7.759293103448276,7.634991379310345
England,River,2000-06-07,10.11650771017486,7.720563636363637,6.840983636363637
England,River,2000-06-08,9.906806202662157,7.769274611398964,8.412331606217617
England,River,2000-06-09,9.878641118293315,7.641639344262295,5.951651053864168
England,River,2000-06-10,10.016854106385724,7.671153846153846,11.420384615384616
England,River,2000-06-11,9.778749999999999,7.29875,10.541875
England,Effluent,2000-06-12,9.960983267857655,7.789256505576208,7.226828996282528
England,Estuarine,2000-06-13,9.882026870979416,7.764893238434164,7.546921708185053
England,River,2000-06-14,9.768835669555115,7.691490787269681,7.666579564489113
England,River,2000-06-15,9.795183905174914,7.7151269035533,6.905362098138748
England,River,2000-06-16,9.922210706415836,7.77014742014742,8.565036855036855
England,River,2000-06-17,10.59855485300131,7.9781818181818185,3.927181818181818
England,River,2000-06-18,9.617109706002621,8.263636363636364,7.726363636363636
England,Sea Water,2000-06-19,9.733553986327287,7.916262833675565,8.21282546201232
England,River,2000-06-20,9.70904576209222,7.81179797979798,7.87529090909091
England,River,2000-06-21,9.498713794850216,7.794603481624758,7.807404255319149
England,Effluent,2000-06-22,9.786627789745353,7.8302464788732395,7.826209507042254
England,River,2000-06-23,9.950693320920903,7.736181818181818,6.390924675324675
England,River,2000-06-24,10.177077004968108,7.821666666666667,6.459666666666666
England,River,2000-06-25,9.897524371242373,7.425172413793104,8.583103448275862
England,River,2000-06-26,10.103649970563664,7.870534351145038,7.932215648854961
England,River,2000-06-27,9.990821617170248,7.847301038062283,8.061923875432527
England,River,2000-06-28,9.932265780469413,7.808455882352941,7.8289816176470595
England,River,2000-06-29,9.947116118877435,7.782613240418119,7.660608013937283
England,Effluent,2000-06-30,9.871465977403988,7.815513513513513,7.1119702702702705
England,River,2000-07-01,10.0033814614384,7.784375,6.264375
England,River,2000-07-02,9.907528270641153,7.6415999999999995,6.830839999999999
England,River,2000-07-03,9.899448600532272,7.776291866028708,7.235811004784689
England,Effluent,2000-07-04,9.778995632874564,7.7494779116465855,8.072463855421686
England,River,2000-07-05,9.892715543099763,7.780733788395905,7.517143344709898
England,Sea Water,2000-07-06,9.78655561469919,7.761166666666666,7.076151851851852
England,Effluent,2000-07-07,9.86545387686304,7.7573,7.061185
England,Lake,2000-07-08,9.742594316647907,7.658235294117647,12.529411764705882
England,River,2000-07-09,10.219883049958401,7.74304347826087,9.333934782608695
England,Effluent,2000-07-10,9.480199360793218,7.771370449678801,6.758700214132762
England,River,2000-07-11,9.835986229290011,7.818608058608059,6.8211575091575085
England,Effluent,2000-07-12,9.970065513760767,7.7941666666666665,7.486295
England,Canal,2000-07-13,9.876661870455452,7.752358490566038,8.403228301886793
England,Effluent,2000-07-14,9.884634971329463,7.836690476190475,7.6363
England,River,2000-07-15,10.40079444931514,7.849803921568627,11.689803921568629
England,River,2000-07-16,10.023637287630697,7.617777777777778,14.392592592592594
England,River,2000-07-17,10.023832607450695,7.890473588342441,7.596510200364298
England,River,2000-07-18,9.909519572526847,7.874125984251968,7.247588803149607
England,Sea Water,2000-07-19,9.992325204339625,7.842513089005236,8.215672268760908
England,River,2000-07-20,9.840137592746197,7.831555915721231,7.6605403241491095
England,River,2000-07-21,9.895812659478917,7.790205011389522,8.23032118451025
England,River,2000-07-22,9.78344334043063,7.650476190476191,5.281904761904762
England,River,2000-07-23,9.799642461369938,7.925789473684211,7.884736842105263
England,Effluent,2000-07-24,9.842466605503564,7.889219512195122,7.513943902439024
England,River,2000-07-25,9.909528556255914,7.826813819577735,8.356235892514395
England,River,2000-07-26,9.934602443593525,7.857887596899225,8.011315891472869
England,Effluent,2000-07-27,10.02930320601788,7.800483558994197,7.807290135396519
England,River,2000-07-28,9.76106611001385,7.758630490956072,6.983198966408269
England,River,2000-07-29,9.50121212121212,7.832727272727273,5.947272727272727
England,River,2000-07-30,9.691156015001182,7.520983606557377,7.359245901639344
England,River,2000-07-31,9.672344092466501,7.796243781094527,8.262507462686566
England,River,2000-08-01,9.82131669105868,7.7767451820128475,8.008665952890793
England,River,2000-08-02,9.77121593232437,7.809491869918699,7.825224796747968
England,River,2000-08-03,9.616699180673999,7.790738396624472,6.7826983122362865
England,Effluent,2000-08-04,9.741967623103216,7.723086734693877,6.74975
England,Canal,2000-08-05,9.972921622183565,7.558484848484849,12.248939393939393
England,Effluent,2000-08-06,9.711736671183127,7.736363636363635,6.989272727272728
England,Effluent,2000-08-07,9.682332753726081,7.79065,7.9950357499999996
England,Effluent,2000-08-08,9.662798274594149,7.807428115015974,9.540999201277955
England,River,2000-08-09,9.741220044274408,7.859931271477662,7.013987972508591
England,River,2000-08-10,9.700215326687987,7.812641878669276,7.829970645792563
England,Estuarine,2000-08-11,9.71334056291476,7.7415850815850815,9.182538461538462
England,Estuarine,2000-08-12,10.512735588676273,7.8183333333333325,3.6316666666666664
England,River,2000-08-13,9.469663050457967,7.760000000000001,10.116571428571428
England,Effluent,2000-08-14,9.436133383266835,7.8110877862595425,7.39588358778626
England,Estuarine,2000-08-15,9.779033354150291,7.763447684391081,7.141012006861064
England,Effluent,2000-08-16,9.944693213960655,7.770858143607706,8.474357267950964
England,River,2000-08-17,9.81183767053075,7.761962962962963,7.857864814814816
England,River,2000-08-18,9.709805148993633,7.667142857142857,8.217522959183674
England,Effluent,2000-08-19,10.2,7.278947368421053,4.52521052631579
England,Effluent,2000-08-20,9.544562418932525,7.558965517241379,8.653137931034482
England,Effluent,2000-08-21,9.992900575463487,7.782123142250531,7.705265392781316
England,River,2000-08-22,9.969953306912396,7.819592920353982,7.87786371681416
England,River,2000-08-23,9.888692291818884,7.778594890510949,7.457835547445256
England,Drainage,2000-08-24,9.894161933988624,7.823118712273642,6.822307847082495
England,Effluent,2000-08-25,9.861490029847285,7.722767123287671,7.020961643835616
England,River,2000-08-26,10.113636363636363,7.672727272727273,4.595454545454545
England,River,2000-08-27,10.2,7.3325,5.8225
England,River,2000-08-28,11.09736842105263,7.8657894736842096,5.887368421052631
England,River,2000-08-29,9.820114912537079,7.755135746606335,7.313058823529412
England,Effluent,2000-08-30,9.80020210466889,7.7703189493433396,8.12581425891182
England,River,2000-08-31,9.70371211282648,7.838608562691131,7.872920489296637
England,Estuarine,2000-09-01,9.66328860280359,7.71367088607595,6.953612658227849
England,Effluent,2000-09-02,9.093360835107656,7.7025,8.369857142857143
England,River,2000-09-03,9.300820676602882,7.959999999999999,3.91
England,Effluent,2000-09-04,10.03918708164603,7.821745098039216,8.36712156862745
England,Estuarine,2000-09-05,10.019825096347596,7.82775828460039,6.771068226120858
England,River,2000-09-06,9.897834645946828,7.795921787709497,7.340037243947858
England,Effluent,2000-09-07,9.79507013027634,7.8101906779661014,7.954373516949153
England,River,2000-09-08,9.850982755224733,7.704954751131222,7.418361990950227
England,Effluent,2000-09-09,9.618888888888888,7.5488888888888885,6.067222222222223
England,River,2000-09-10,10.118637020158653,7.5473684210526315,8.859105263157893
England,Canal,2000-09-11,9.652683616684975,7.819590909090909,7.734314659090909
England,Effluent,2000-09-12,9.692673091003778,7.7671767810026395,6.561456464379947
England,Estuarine,2000-09-13,10.002390714802637,7.826691176470589,7.132426470588236
England,River,2000-09-14,10.182492650680446,7.900573770491803,7.525704918032787
England,River,2000-09-15,9.976844820334934,7.595138888888889,5.370541666666667
England,River,2000-09-16,10.7,7.26,0.2915
England,River,2000-09-17,10.448012922876801,7.7625,4.955
England,River,2000-09-18,9.524532541943373,7.662356164383562,7.1257616438356175
England,River,2000-09-19,9.834775232888672,7.735199275362318,5.968324275362319
England,Effluent,2000-09-20,9.670444885714456,7.655891980360066,6.98575286415712
England,River,2000-09-21,9.899738181099094,7.729034749034748,6.729312741312741
England,River,2000-09-22,9.731372150423557,7.689840319361278,6.6171097804391215
England,Effluent,2000-09-23,9.851831525228983,7.864285714285714,8.870828571428572
England,River,2000-09-24,10.233366101404869,7.656382978723404,11.775106382978722
England,Effluent,2000-09-25,9.770726368514854,7.727949640287769,6.331118705035971
England,River,2000-09-26,9.731719354276425,7.7218947368421045,6.171294736842105
England,River,2000-09-27,9.839953846086464,7.6967171717171725,6.755651851851852
England,Effluent,2000-09-28,9.868652073607977,7.665721830985916,6.638600352112676
England,River,2000-09-29,9.743672172100363,7.7163157894736845,6.984094182825484
England,River,2000-09-30,10.274435226567956,7.558648648648649,8.652702702702703
England,River,2000-10-01,10.451675481493742,7.8160273972602745,7.264109589041095
England,Lake,2000-10-02,9.859035054116957,7.782310536044362,7.11792550831793
England,Drainage,2000-10-03,9.728900013381622,7.715072933549433,7.387709886547811
England,River,2000-10-04,9.910799182832605,7.735930555555555,6.617126097222222
England,Estuarine,2000-10-05,10.062604487168182,7.721298932384341,6.790861209964413
England,Estuarine,2000-10-06,10.194931886849854,7.746857142857142,6.867337142857143
England,Effluent,2000-10-07,9.88030024753764,7.663902439024391,8.030658536585365
England,River,2000-10-08,10.437197860691507,7.897857142857142,8.446666666666667
England,River,2000-10-09,9.98408960351757,7.710162748643762,7.5056437613019895
England,River,2000-10-10,10.076091072695945,7.610782312925171,6.191493197278912
England,River,2000-10-11,10.063366763978417,7.646159052453469,6.5549543147208125
England,Effluent,2000-10-12,10.145842488925046,7.624150943396226,6.550975986277873
England,River,2000-10-13,9.967181689642468,7.686016949152543,7.166091101694915
England,River,2000-10-14,9.634615384615385,7.162692307692307,9.711153846153847
England,River,2000-10-15,10.207631578947368,7.5513157894736835,5.577894736842105
England,Effluent,2000-10-16,10.0799557347786,7.749327272727273,7.202310909090909
England,Estuarine,2000-10-17,10.096739948404261,7.7154673721340385,7.680403880070546
England,Effluent,2000-10-18,10.093751450136061,7.7469415807560145,7.914549828178695
England,River,2000-10-19,10.12936199995935,7.69955078125,7.019546875
England,Effluent,2000-10-20,10.240451644729774,7.6868181818181816,6.856536363636363
England,River,2000-10-21,9.5372,7.936,8.9324
England,River,2000-10-22,10.056827577357886,7.714406779661017,10.622305084745763
England,Effluent,2000-10-23,10.087529261353097,7.785344827586207,8.901275862068966
England,River,2000-10-24,10.079396695512848,7.751075630252101,7.86609075630252
England,Effluent,2000-10-25,10.225475736485404,7.758962075848304,7.016602794411178
England,River,2000-10-26,10.15051143969149,7.782266910420475,7.174873857404022
England,River,2000-10-27,10.182910777811424,7.645571095571095,5.916927738927739
England,River,2000-10-28,10.327939648180116,7.735714285714286,9.554642857142856
England,Effluent,2000-10-29,9.825663050457965,7.67,7.782
England,Effluent,2000-10-30,10.260540197047874,7.512359550561798,5.657219101123595
England,River,2000-10-31,10.21052122719667,7.633275529865125,6.3469788631984585
England,River,2000-11-01,10.337281799611928,7.6625131810193325,6.294894551845343
England,Effluent,2000-11-02,10.333728651976534,7.62561507936508,5.577986111111111
England,River,2000-11-03,10.330642917031968,7.608921568627451,6.366416666666667
England,River,2000-11-04,10.329,7.5841666666666665,4.263533333333333
England,Effluent,2000-11-05,10.490474229924885,7.5609677419354835,6.592634408602151
England,River,2000-11-06,10.371448088512874,7.604676258992805,5.322809352517986
England,River,2000-11-07,10.243397016604973,7.595337837837837,5.483310810810811
England,Effluent,2000-11-08,10.332631084068307,7.637346072186837,5.896925690021232
England,River,2000-11-09,10.251182629769314,7.623616557734204,6.559559912854031
England,River,2000-11-10,10.422454059982696,7.6669063180827886,6.824324618736383
England,River,2000-11-11,10.026947368421052,7.509894736842106,6.830515789473684
England,River,2000-11-12,10.537352118250832,7.470576923076924,6.128076923076923
England,River,2000-11-13,10.525515305681436,7.646217948717949,6.4986907051282055
England,River,2000-11-14,10.471719442380438,7.657762128325509,7.02456338028169
England,River,2000-11-15,10.51093505525413,7.674905660377359,6.777692967409949
England,Effluent,2000-11-16,10.3176707956293,7.5884765625,7.125349609375
England,River,2000-11-17,10.518572056416911,7.612309278350515,6.7180639175257735
England,Effluent,2000-11-18,10.596036176492277,7.6532786885245905,10.7427868852459
England,Effluent,2000-11-19,9.821563497146693,7.340487804878048,8.651829268292683
England,Effluent,2000-11-20,10.444658853696781,7.712050847457626,7.144079661016948
England,River,2000-11-21,10.430293497093393,7.693603053435115,7.069280916030534
England,River,2000-11-22,10.565277652321662,7.607451298701298,5.825701785714286
England,Estuarine,2000-11-23,10.51838885488464,7.670352348993288,6.7322114093959735
England,River,2000-11-24,10.610652913309645,7.612663656884876,5.913997742663657
England,Effluent,2000-11-25,10.2,7.5125,14.325
England,Effluent,2000-11-26,10.2,7.644,8.2964
England,River,2000-11-27,10.375608322524338,7.6207241379310355,6.832294827586208
England,River,2000-11-28,10.353283683674023,7.658115183246074,6.522804537521815
England,River,2000-11-29,10.251051919426226,7.686211382113822,6.3468731707317065
England,Drainage,2000-11-30,10.483792019309101,7.670349040139615,6.637129144851658
England,River,2000-12-01,10.099307821168468,7.626877470355731,6.27643280632411
England,River,2000-12-02,10.013795974292266,7.475833333333333,6.135000000000001
England,River,2000-12-03,10.11841463414634,7.621463414634147,9.256207317073171
England,Effluent,2000-12-04,10.249183334217337,7.6089501779359425,5.977233096085409
England,Effluent,2000-12-05,10.28090709203544,7.640568356374808,6.11989708141321
England,River,2000-12-06,10.343787119605905,7.694447949526814,6.246749211356467
England,Effluent,2000-12-07,10.332392756765534,7.701423948220064,6.5808187702265375
England,Effluent,2000-12-08,10.275973096103085,7.533405940594059,5.047267326732673
England,River,2000-12-09,10.092849039245085,7.743777777777777,10.680666666666667
England,River,2000-12-10,10.370475649992697,7.674351145038168,4.281262671755726
England,River,2000-12-11,10.273841599310442,7.650142602495543,5.177310160427807
England,Effluent,2000-12-12,10.215656158694726,7.657866242038217,5.15884872611465
England,Effluent,2000-12-13,10.36093287144999,7.674590476190476,5.297898666666667
England,River,2000-12-14,10.383152056894591,7.693788546255506,6.057224669603524
England,River,2000-12-15,10.4534134834736,7.684136904761904,5.669330357142857
England,Effluent,2000-12-16,10.188234745500553,7.775,10.871923076923078
England,Sea Water,2000-12-17,10.446666666666667,7.548518518518518,5.899611111111112
England,Effluent,2000-12-18,10.528191185332668,7.778338108882521,7.908028653295129
England,River,2000-12-19,10.393846175209072,7.746434782608696,7.646030434782609
England,River,2000-12-20,10.427001602837432,7.653023255813953,6.726655038759691
England,River,2000-12-21,10.328409255039663,7.882697368421053,7.917447368421053
England,River,2000-12-22,10.437205882352941,7.733235294117647,5.893088235294118
England,River,2000-12-23,10.76,7.639,4.839499999999999
England,Sewage,2000-12-25,10.132499999999999,7.927499999999999,7.569166666666667
England,Effluent,2000-12-26,10.2,6.8,5.71
England,Lake,2000-12-27,11.028388002592056,7.79304347826087,7.298913043478261
England,River,2000-12-28,10.507465514731324,7.602307692307692,9.782307692307693
England,Effluent,2000-12-29,10.2,7.40625,5.2738125
England,River,2000-12-31,10.6,7.065,5.05
England,Sewage,2001-01-01,10.2,7.42,3.16
England,River,2001-01-02,10.611320531432145,7.551818181818183,7.14940909090909
England,River,2001-01-03,10.734991267709407,7.5775,6.923091772151899
England,Effluent,2001-01-04,10.576108851664893,7.596771159874608,7.510115987460814
England,River,2001-01-05,10.551996233968767,7.583767605633803,7.0794964788732395
England,River,2001-01-06,10.3605689614384,7.5915625,11.1990625
England,River,2001-01-07,9.906363636363636,7.631818181818182,6.9
England,River,2001-01-08,10.76072770088009,7.7112290502793295,7.763016759776536
England,River,2001-01-09,10.898000653395993,7.667547619047618,7.7189499999999995
England,Effluent,2001-01-10,10.876861715972991,7.6686075949367085,7.665503797468354
England,River,2001-01-11,11.138097234045519,7.7913019390581715,7.109357340720222
England,River,2001-01-12,11.004198544695466,7.672893081761006,8.00704716981132
England,Sewage,2001-01-13,9.817241379310344,7.784827586206896,11.473103448275861
England,Effluent,2001-01-14,10.709578813072458,7.732142857142857,8.801392857142856
England,River,2001-01-15,10.978753487517302,7.655392561983471,7.627440082644628
England,Effluent,2001-01-16,10.90052581232453,7.706539130434783,8.583973913043478
England,River,2001-01-17,11.00103261734672,7.727369308600337,8.174276559865092
England,River,2001-01-18,10.954371926873002,7.788399280575541,7.581690647482015
England,River,2001-01-19,10.980935679271173,7.690627906976744,7.325481395348837
England,River,2001-01-20,10.598617685479514,7.657826086956521,7.801826086956522
England,River,2001-01-21,10.757890693698656,7.825094339622642,9.933584905660378
England,Effluent,2001-01-22,10.770476931271297,7.704069097888676,7.980761996161228
England,River,2001-01-23,10.848375219603662,7.675618556701031,6.8590876288659794
England,River,2001-01-24,10.812015149745626,7.688824593128391,5.974010849909584
England,Effluent,2001-01-25,10.90884936651101,7.677046263345196,6.583866548042704
England,Effluent,2001-01-26,10.865161777093862,7.679929906542057,6.954121495327103
England,River,2001-01-27,10.671315789473685,7.601578947368421,7.749736842105263
England,River,2001-01-28,10.953132911800786,7.594909090909091,8.8296
